Participant_Num	Frame_Num	Condition	Fixation_Num	Pupil_Size	Fixation_Time	Trial	Word_pred
16	24	3	1	3	266.1	14	0
16	24	3	2	3	NA	14	0
16	24	3	3	3	1216.2	14	0
16	24	3	4	2.9	NA	14	0
16	24	3	5	3	933	14	0
16	25	4	1	3	150.2	8	0
16	25	4	2	3	299.8	8	0
16	25	4	3	3	466.4	8	0
16	25	4	4	3	649.8	8	0
16	25	4	5	3	466.5	8	0
16	26	1	1	2.8	199.8	28	0.05
16	26	1	2	2.7	815.9	28	0.05
16	26	1	3	2.7	233.3	28	0.05
16	26	1	4	2.7	99.9	28	0.05
16	26	1	5	2.7	799.6	28	0.05
16	27	2	1	3	232.6	27	0
16	27	2	2	3.1	750	27	0
16	27	2	3	3.1	599.8	27	0
16	27	2	4	3.1	616.4	27	0
16	27	2	5	3.1	399.7	27	0
16	28	3	1	2.8	416.5	12	0
16	28	3	2	2.9	483.2	12	0
16	28	3	3	NA	NA	12	0
16	28	3	4	NA	NA	12	0
16	28	3	5	NA	783	12	0
16	29	4	1	3.2	300	2	0
16	29	4	2	3.1	333.1	2	0
16	29	4	3	3.2	649.7	2	0
16	29	4	4	3.1	466.3	2	0
16	29	4	5	3.1	883	2	0
16	30	1	1	2.8	665.8	20	0.5
16	30	1	2	2.8	483.1	20	0.5
16	30	1	3	2.9	NA	20	0.5
16	30	1	4	2.9	199.8	20	0.5
16	30	1	5	2.8	133.3	20	0.5
16	31	2	1	2.8	616.5	32	0
16	31	2	2	2.8	NA	32	0
16	31	2	3	2.7	999.6	32	0
16	31	2	4	3	816.3	32	0
16	31	2	5	2.8	349.8	32	0
16	32	3	1	2.9	549.8	10	0.35
16	32	3	2	2.9	250.1	10	0.35
16	32	3	3	3	99.9	10	0.35
16	32	3	4	2.9	882.6	10	0.35
16	32	3	5	2.9	283.2	10	0.35
16	33	4	1	3	649.7	4	0
16	33	4	2	3	799.4	4	0
16	33	4	3	2.5	416.3	4	0
16	33	4	4	3	250.4	4	0
16	33	4	5	3	816.7	4	0
16	34	1	1	3	133.3	30	0.2
16	34	1	2	3	117	30	0.2
16	34	1	3	3.1	216.6	30	0.2
16	34	1	4	3.1	249.9	30	0.2
16	34	1	5	NA	833	30	0.2
16	35	2	1	2.9	349.9	36	0.1
16	35	2	2	2.9	466.3	36	0.1
16	35	2	3	2.8	533.2	36	0.1
16	35	2	4	2.8	NA	36	0.1
16	35	2	5	2.9	349.9	36	0.1
16	36	3	1	3.3	216.6	33	0.05
16	36	3	2	3.3	583.1	33	0.05
16	36	3	3	3.3	333.3	33	0.05
16	36	3	4	3.2	633.2	33	0.05
16	36	3	5	3.3	100.4	33	0.05
16	37	4	1	2.9	400	37	0.05
16	37	4	2	3.1	366.7	37	0.05
16	37	4	3	3.1	300	37	0.05
16	37	4	4	2.9	166	37	0.05
16	37	4	5	3.1	166.6	37	0.05
16	38	1	1	3	133.3	31	0.1
16	38	1	2	NA	666.4	31	0.1
16	38	1	3	NA	883.1	31	0.1
16	38	1	4	NA	83.5	31	0.1
16	38	1	5	NA	433.2	31	0.1
16	39	2	1	3.1	799.6	40	0.35
16	39	2	2	3.1	99.9	40	0.35
16	39	2	3	3.1	666.3	40	0.35
16	39	2	4	3.2	NA	40	0.35
16	39	2	5	3.1	299.8	40	0.35
16	40	3	1	2.9	116.6	25	0.1
16	40	3	2	3	1149.5	25	0.1
16	40	3	3	3	133.1	25	0.1
16	40	3	4	2.9	200	25	0.1
16	40	3	5	3	1082.6	25	0.1
16	41	4	1	3.1	366.6	16	0.15
16	41	4	2	3.1	733.1	16	0.15
16	41	4	3	3.2	150	16	0.15
16	41	4	4	3.2	NA	16	0.15
16	41	4	5	3.1	NA	16	0.15
16	42	1	1	3	299.8	38	0
16	42	1	2	2.9	NA	38	0
16	42	1	3	3	649.7	38	0
16	42	1	4	3	216.6	38	0
16	42	1	5	2.9	366.5	38	0
16	43	2	1	3.1	NA	21	0.25
16	43	2	2	3.1	83.4	21	0.25
16	43	2	3	3.2	250.3	21	0.25
16	43	2	4	3.1	367	21	0.25
16	43	2	5	3.1	399.8	21	0.25
16	44	3	1	3.1	283.6	25	0
16	44	3	2	3.1	282.8	25	0
16	44	3	3	3.1	NA	25	0
16	44	3	4	3.1	250	25	0
16	44	3	5	3.1	NA	25	0
16	45	4	1	3	216.7	12	0
16	45	4	2	3.1	200	12	0
16	45	4	3	3.1	82.7	12	0
16	45	4	4	3.3	516.5	12	0
16	45	4	5	3.1	NA	12	0
16	46	1	1	3.1	349.9	10	0.3
16	46	1	2	3.1	99.8	10	0.3
16	46	1	3	3.1	250	10	0.3
16	46	1	4	3.2	233.1	10	0.3
16	46	1	5	3.1	NA	10	0.3
16	47	2	1	3	416.4	29	0
16	47	2	2	3	299.9	29	0
16	47	2	3	3.1	599.7	29	0
16	47	2	4	3.1	183.9	29	0
16	47	2	5	3	149.6	29	0
16	48	3	1	3	300.2	30	0.1
16	48	3	2	3	216.5	30	0.1
16	48	3	3	3.1	383.1	30	0.1
16	48	3	4	3.1	NA	30	0.1
16	48	3	5	3	1116.3	30	0.1
16	49	4	1	3	266.6	17	0.1
16	49	4	2	3	133.3	17	0.1
16	49	4	3	3	316.3	17	0.1
16	49	4	4	3.1	382.8	17	0.1
16	49	4	5	3	149.9	17	0.1
16	50	1	1	3.1	283.2	36	0.9
16	50	1	2	3.1	299.9	36	0.9
16	50	1	3	3.1	516.3	36	0.9
16	50	1	4	3.1	133.6	36	0.9
16	50	1	5	3.1	566.3	36	0.9
16	51	2	1	NA	166.7	40	0.9
16	51	2	2	NA	283.2	40	0.9
16	51	2	3	NA	249.9	40	0.9
16	51	2	4	NA	549.8	40	0.9
16	51	2	5	NA	150	40	0.9
16	52	3	1	3.2	349.8	7	0.65
16	52	3	2	3.2	283.2	7	0.65
16	52	3	3	3.2	116.6	7	0.65
16	52	3	4	NA	216.5	7	0.65
16	52	3	5	NA	699.7	7	0.65
16	53	4	1	3.1	NA	19	0.1
16	53	4	2	3.1	233.2	19	0.1
16	53	4	3	3.1	249.4	19	0.1
16	53	4	4	3.1	166.3	19	0.1
16	53	4	5	3.1	166.6	19	0.1
16	54	1	1	3.2	283.1	3	0.95
16	54	1	2	3.1	133.7	3	0.95
16	54	1	3	3.1	116.4	3	0.95
16	54	1	4	3.2	166.4	3	0.95
16	54	1	5	3.1	166.9	3	0.95
16	55	2	1	2.9	233.3	35	0
16	55	2	2	3	483.7	35	0
16	55	2	3	3	233.4	35	0
16	55	2	4	2.8	649.7	35	0
16	55	2	5	3	166.2	35	0
16	56	3	1	3	466.5	33	0.6
16	56	3	2	3	116.7	33	0.6
16	56	3	3	2.9	483.1	33	0.6
16	56	3	4	3	449.8	33	0.6
16	56	3	5	3	183.3	33	0.6
16	57	4	1	3.1	NA	27	0.4
16	57	4	2	3.1	1049.6	27	0.4
16	57	4	3	3.2	199.9	27	0.4
16	57	4	4	3.1	499.9	27	0.4
16	57	4	5	3.1	200	27	0.4
16	58	1	1	3	149.9	37	0.65
16	58	1	2	3.1	183.7	37	0.65
16	58	1	3	3.1	749.6	37	0.65
16	58	1	4	3.1	NA	37	0.65
16	58	1	5	3.1	149.7	37	0.65
16	59	2	1	3.2	150	18	0.8
16	59	2	2	3.1	299.4	18	0.8
16	59	2	3	3.1	683	18	0.8
16	59	2	4	3.1	766.4	18	0.8
16	59	2	5	3.1	249.8	18	0.8
16	60	3	1	3	166.7	24	0.1
16	60	3	2	3	399.7	24	0.1
16	60	3	3	3	599.4	24	0.1
16	60	3	4	3.1	183.1	24	0.1
16	60	3	5	3	383.2	24	0.1
16	61	4	1	2.7	233.3	34	0.05
16	61	4	2	2.7	349.8	34	0.05
16	61	4	3	2.8	266.6	34	0.05
16	61	4	4	3	449.9	34	0.05
16	61	4	5	2.7	NA	34	0.05
16	62	1	1	3	299.8	26	0
16	62	1	2	3	166.6	26	0
16	62	1	3	3	283.1	26	0
16	62	1	4	3.1	316.5	26	0
16	62	1	5	3	333.2	26	0
16	63	2	1	3	499.9	13	0.15
16	63	2	2	3	NA	13	0.15
16	63	2	3	3	149.9	13	0.15
16	63	2	4	3.1	233.4	13	0.15
16	63	2	5	3	133.3	13	0.15
16	64	3	1	3.1	383.3	9	0
16	64	3	2	3	166.6	9	0
16	64	3	3	3.1	799.7	9	0
16	64	3	4	3.2	316.8	9	0
16	64	3	5	3	116.6	9	0
16	65	4	1	NA	549.8	39	0
16	65	4	2	NA	234	39	0
16	65	4	3	NA	NA	39	0
16	65	4	4	NA	299.8	39	0
16	65	4	5	NA	NA	39	0
16	66	1	1	3.1	349.9	32	0.15
16	66	1	2	3	133.3	32	0.15
16	66	1	3	3	216.4	32	0.15
16	66	1	4	3	449.8	32	0.15
16	66	1	5	3	333.3	32	0.15
16	67	2	1	3.3	349.9	2	0.05
16	67	2	2	3.3	250	2	0.05
16	67	2	3	3.2	NA	2	0.05
16	67	2	4	3.2	282.9	2	0.05
16	67	2	5	NA	149.9	2	0.05
16	68	3	1	3	182.7	23	0.05
16	68	3	2	3	399.8	23	0.05
16	68	3	3	3	449.9	23	0.05
16	68	3	4	3.1	466.5	23	0.05
16	68	3	5	3	249.7	23	0.05
16	69	4	1	3.1	133.2	15	0
16	69	4	2	3	NA	15	0
16	69	4	3	3.1	199.9	15	0
16	69	4	4	3.1	283.2	15	0
16	69	4	5	3	200	15	0
16	70	1	1	3.3	333.2	1	0.3
16	70	1	2	3.3	399.8	1	0.3
16	70	1	3	3.2	316.8	1	0.3
16	70	1	4	3.2	199.5	1	0.3
16	70	1	5	3.3	799.7	1	0.3
16	71	2	1	3.1	166.5	14	0.05
16	71	2	2	3.1	199.9	14	0.05
16	71	2	3	3.1	899.8	14	0.05
16	71	2	4	3.1	266.6	14	0.05
16	71	2	5	3.1	200.9	14	0.05
16	72	3	1	2.9	299.9	31	0.6
16	72	3	2	2.9	149.9	31	0.6
16	72	3	3	3.1	166.5	31	0.6
16	72	3	4	3.1	350	31	0.6
16	72	3	5	NA	350.3	31	0.6
16	73	4	1	3	183.3	20	0
16	73	4	2	3	433	20	0
16	73	4	3	3	150	20	0
16	73	4	4	3	549.9	20	0
16	73	4	5	3	499.8	20	0
16	74	1	1	NA	399.8	5	0
16	74	1	2	NA	266.5	5	0
16	74	1	3	NA	433.1	5	0
16	74	1	4	NA	183.3	5	0
16	74	1	5	NA	NA	5	0
16	75	2	1	3.3	383.2	8	0.45
16	75	2	2	3.3	83.3	8	0.45
16	75	2	3	3.3	599.7	8	0.45
16	75	2	4	3.2	382.6	8	0.45
16	75	2	5	3.3	183.5	8	0.45
16	76	3	1	3.1	333.2	11	0
16	76	3	2	3.1	NA	11	0
16	76	3	3	3.1	583.3	11	0
16	76	3	4	3.2	333.2	11	0
16	76	3	5	3.1	283.8	11	0
16	77	4	1	3.4	549.8	22	0
16	77	4	2	3.2	249.9	22	0
16	77	4	3	3.1	NA	22	0
16	77	4	4	3.1	583.1	22	0
16	77	4	5	3.2	NA	22	0
16	78	1	1	3.1	417	4	0.05
16	78	1	2	3.2	166.7	4	0.05
16	78	1	3	3.2	1182.9	4	0.05
16	78	1	4	3.2	216.6	4	0.05
16	78	1	5	3.2	383.2	4	0.05
16	79	2	1	3	349.9	28	0.1
16	79	2	2	3.1	NA	28	0.1
16	79	2	3	3.1	350.3	28	0.1
16	79	2	4	3	400	28	0.1
16	79	2	5	3.1	149.9	28	0.1
16	80	3	1	3.1	NA	6	0.6
16	80	3	2	3.2	433.6	6	0.6
16	80	3	3	3.2	216.5	6	0.6
16	80	3	4	3.4	299.9	6	0.6
16	80	3	5	3.2	166.6	6	0.6
17	1	2	1	3	NA	1	0
17	1	2	2	3.1	NA	1	0
17	1	2	3	3.1	NA	1	0
17	1	2	4	NA	166.7	1	0
17	1	2	5	NA	200	1	0
17	2	3	1	NA	NA	20	0.2
17	2	3	2	NA	333.3	20	0.2
17	2	3	3	NA	266.6	20	0.2
17	2	3	4	NA	166.2	20	0.2
17	2	3	5	NA	433.1	20	0.2
17	3	4	1	NA	NA	7	0.2
17	3	4	2	NA	NA	7	0.2
17	3	4	3	NA	NA	7	0.2
17	3	4	4	NA	333.1	7	0.2
17	3	4	5	NA	149.9	7	0.2
17	4	1	1	NA	433.2	15	0
17	4	1	2	NA	283.1	15	0
17	4	1	3	NA	249.9	15	0
17	4	1	4	NA	NA	15	0
17	4	1	5	NA	250.1	15	0
17	5	2	1	3.2	NA	19	0.4
17	5	2	2	3.2	NA	19	0.4
17	5	2	3	NA	NA	19	0.4
17	5	2	4	NA	266.5	19	0.4
17	5	2	5	NA	NA	19	0.4
17	6	3	1	NA	166.7	40	0.95
17	6	3	2	NA	233.2	40	0.95
17	6	3	3	NA	NA	40	0.95
17	6	3	4	NA	NA	40	0.95
17	6	3	5	NA	500	40	0.95
17	7	4	1	3.1	116.6	22	0
17	7	4	2	3.1	366.5	22	0
17	7	4	3	3.1	300	22	0
17	7	4	4	NA	250.2	22	0
17	7	4	5	NA	NA	22	0
17	9	2	1	3.2	NA	26	0.5
17	9	2	2	3.2	133.3	26	0.5
17	9	2	3	3.3	133.3	26	0.5
17	9	2	4	3.3	NA	26	0.5
17	9	2	5	NA	NA	26	0.5
17	9	2	1	NA	433.3	36	0
17	9	2	2	NA	566.5	36	0
17	9	2	3	NA	316.1	36	0
17	9	2	4	NA	199.7	36	0
17	9	2	5	NA	216.7	36	0
17	10	3	1	3.3	350.1	12	0.7
17	10	3	2	3.3	NA	12	0.7
17	10	3	3	NA	NA	12	0.7
17	10	3	4	NA	NA	12	0.7
17	10	3	5	NA	NA	12	0.7
17	11	4	1	NA	217.1	4	0.6
17	11	4	2	NA	NA	4	0.6
17	11	4	3	NA	283.2	4	0.6
17	11	4	4	NA	NA	4	0.6
17	11	4	5	NA	183.3	4	0.6
17	12	1	1	NA	683.1	30	0.3
17	12	1	2	NA	183.4	30	0.3
17	12	1	3	NA	NA	30	0.3
17	12	1	4	NA	333.3	30	0.3
17	12	1	5	NA	566.4	30	0.3
17	13	2	1	3.3	699.7	6	0.15
17	13	2	2	3.3	433.3	6	0.15
17	13	2	3	3.4	NA	6	0.15
17	13	2	4	NA	NA	6	0.15
17	13	2	5	NA	116.2	6	0.15
17	14	3	1	NA	NA	34	0.4
17	14	3	2	NA	583.3	34	0.4
17	14	3	3	NA	166.7	34	0.4
17	14	3	4	NA	166.7	34	0.4
17	14	3	5	NA	NA	34	0.4
17	15	4	1	NA	333.3	9	0
17	15	4	2	NA	NA	9	0
17	15	4	3	NA	366.5	9	0
17	15	4	4	NA	233.2	9	0
17	15	4	5	NA	NA	9	0
17	16	1	1	3.2	416.6	25	0
17	16	1	2	3.2	283.3	25	0
17	16	1	3	3.2	NA	25	0
17	16	1	4	3.3	NA	25	0
17	16	1	5	NA	233.3	25	0
17	17	2	1	3	483.1	18	0
17	17	2	2	3.1	249.9	18	0
17	17	2	3	NA	483.1	18	0
17	17	2	4	NA	216.7	18	0
17	17	2	5	NA	316.7	18	0
17	18	3	1	3	NA	2	0.3
17	18	3	2	NA	NA	2	0.3
17	18	3	3	NA	699.7	2	0.3
17	18	3	4	NA	250	2	0.3
17	18	3	5	NA	533.2	2	0.3
17	19	4	1	3.3	299.9	31	0.8
17	19	4	2	3.2	383.2	31	0.8
17	19	4	3	NA	249.4	31	0.8
17	19	4	4	NA	399.7	31	0.8
17	19	4	5	NA	NA	31	0.8
17	20	1	1	NA	199.9	14	0.05
17	20	1	2	NA	599.7	14	0.05
17	20	1	3	NA	399.9	14	0.05
17	20	1	4	NA	433.2	14	0.05
17	20	1	5	NA	750.1	14	0.05
17	21	2	1	NA	316.5	35	0
17	21	2	2	NA	283.3	35	0
17	21	2	3	NA	433.5	35	0
17	21	2	4	NA	NA	35	0
17	21	2	5	NA	267.4	35	0
17	22	3	1	NA	299.9	27	0.45
17	22	3	2	NA	333.1	27	0.45
17	22	3	3	NA	82.9	27	0.45
17	22	3	4	NA	183.3	27	0.45
17	22	3	5	NA	416.5	27	0.45
17	23	4	1	NA	599.8	5	0.15
17	23	4	2	NA	166.6	5	0.15
17	23	4	3	NA	NA	5	0.15
17	23	4	4	NA	383.2	5	0.15
17	23	4	5	NA	216.8	5	0.15
17	24	1	1	3	299.7	17	0
17	24	1	2	3	349.8	17	0
17	24	1	3	3	633.1	17	0
17	24	1	4	NA	233.2	17	0
17	24	1	5	NA	266.6	17	0
17	25	2	1	3.2	500.1	37	0
17	25	2	2	3.3	233.2	37	0
17	25	2	3	3.2	249.9	37	0
17	25	2	4	3.3	266.8	37	0
17	25	2	5	NA	899.6	37	0
17	26	3	1	3.3	667	29	0.05
17	26	3	2	3.2	233.1	29	0.05
17	26	3	3	3.1	833	29	0.05
17	26	3	4	3.1	200	29	0.05
17	26	3	5	NA	166.6	29	0.05
17	27	4	1	3	616.8	38	0
17	27	4	2	3.1	299.9	38	0
17	27	4	3	NA	1332.7	38	0
17	27	4	4	NA	183.2	38	0
17	27	4	5	NA	1516.1	38	0
17	28	1	1	NA	250.1	32	0
17	28	1	2	NA	116.6	32	0
17	28	1	3	NA	349.7	32	0
17	28	1	4	NA	366.5	32	0
17	28	1	5	NA	150	32	0
17	29	2	1	3.1	266.6	33	0
17	29	2	2	3.2	316.6	33	0
17	29	2	3	3.3	NA	33	0
17	29	2	4	3.2	216.6	33	0
17	29	2	5	NA	366.3	33	0
17	30	3	1	NA	167	24	0.5
17	30	3	2	NA	449.8	24	0.5
17	30	3	3	NA	249.6	24	0.5
17	30	3	4	NA	416.4	24	0.5
17	30	3	5	NA	349.8	24	0.5
17	31	4	1	3.2	183.7	39	0
17	31	4	2	3.2	249.6	39	0
17	31	4	3	2.9	300	39	0
17	31	4	4	3.5	450.3	39	0
17	31	4	5	NA	282.8	39	0
17	32	1	1	2.9	183.2	16	0.35
17	32	1	2	2.9	365.9	16	0.35
17	32	1	3	NA	199.9	16	0.35
17	32	1	4	NA	299.9	16	0.35
17	32	1	5	NA	300	16	0.35
17	33	2	1	3.2	399.9	3	0
17	33	2	2	3.2	1082.9	3	0
17	33	2	3	3.2	500.5	3	0
17	33	2	4	3.2	399.9	3	0
17	33	2	5	NA	166.6	3	0
17	34	3	1	NA	NA	8	0.2
17	34	3	2	NA	100	8	0.2
17	34	3	3	NA	183.3	8	0.2
17	34	3	4	NA	NA	8	0.2
17	34	3	5	NA	566.1	8	0.2
17	35	4	1	NA	NA	23	0.1
17	35	4	2	NA	549.8	23	0.1
17	35	4	3	NA	799.9	23	0.1
17	35	4	4	NA	166.6	23	0.1
17	35	4	5	NA	666.5	23	0.1
17	36	1	1	NA	1616.1	11	0.05
17	36	1	2	NA	566.9	11	0.05
17	36	1	3	NA	533.1	11	0.05
17	36	1	4	NA	399.8	11	0.05
17	36	1	5	NA	633.2	11	0.05
17	37	2	1	3.3	99.9	13	0.05
17	37	2	2	3.4	550.3	13	0.05
17	37	2	3	NA	949.6	13	0.05
17	37	2	4	NA	483.1	13	0.05
17	37	2	5	NA	499.8	13	0.05
17	38	3	1	NA	NA	28	0.1
17	38	3	2	NA	216.5	28	0.1
17	38	3	3	NA	183.2	28	0.1
17	38	3	4	NA	NA	28	0.1
17	38	3	5	NA	433.1	28	0.1
17	39	4	1	3.4	649.9	10	0.35
17	39	4	2	NA	233.2	10	0.35
17	39	4	3	NA	149.9	10	0.35
17	39	4	4	NA	NA	10	0.35
17	39	4	5	NA	383.2	10	0.35
17	40	1	1	3.2	783.2	21	0.1
17	40	1	2	3.1	NA	21	0.1
17	40	1	3	3	683	21	0.1
17	40	1	4	NA	1549.7	21	0.1
17	40	1	5	NA	382.7	21	0.1
17	41	2	1	3.2	433.1	35	0.15
17	41	2	2	3.2	NA	35	0.15
17	41	2	3	3.1	399.8	35	0.15
17	41	2	4	NA	333.3	35	0.15
17	41	2	5	NA	NA	35	0.15
17	42	3	1	NA	399.9	16	0
17	42	3	2	NA	1166.3	16	0
17	42	3	3	NA	NA	16	0
17	42	3	4	NA	283	16	0
17	42	3	5	NA	1199.5	16	0
17	43	4	1	3	399.8	20	0.25
17	43	4	2	3	233.2	20	0.25
17	43	4	3	3	549.7	20	0.25
17	43	4	4	3.3	183.5	20	0.25
17	43	4	5	3	399.8	20	0.25
17	44	1	1	3	499.7	10	0
17	44	1	2	3.3	499.8	10	0
17	44	1	3	3.3	383.2	10	0
17	44	1	4	NA	633.1	10	0
17	44	1	5	NA	NA	10	0
17	45	2	1	3.3	1165.7	31	0
17	45	2	2	NA	466	31	0
17	45	2	3	NA	383.1	31	0
17	45	2	4	NA	433.2	31	0
17	45	2	5	NA	583.3	31	0
17	46	3	1	NA	NA	30	0.3
17	46	3	2	NA	100	30	0.3
17	46	3	3	NA	982.9	30	0.3
17	46	3	4	NA	366.7	30	0.3
17	46	3	5	NA	NA	30	0.3
17	47	4	1	2.9	319.4	23	0
17	47	4	2	3	366.6	23	0
17	47	4	3	3.1	533.1	23	0
17	47	4	4	3.2	NA	23	0
17	47	4	5	3	699.8	23	0
17	48	1	1	3.1	249.9	8	0.1
17	48	1	2	3.1	NA	8	0.1
17	48	1	3	3.2	NA	8	0.1
17	48	1	4	NA	NA	8	0.1
17	48	1	5	NA	182.8	8	0.1
17	49	2	1	3.4	450	25	0.1
17	49	2	2	3.3	NA	25	0.1
17	49	2	3	3.3	666.5	25	0.1
17	49	2	4	NA	NA	25	0.1
17	49	2	5	NA	NA	25	0.1
17	50	3	1	3.3	417.1	17	0.9
17	50	3	2	3.3	200	17	0.9
17	50	3	3	3.3	249.4	17	0.9
17	50	3	4	NA	333.7	17	0.9
17	50	3	5	NA	299.4	17	0.9
17	51	4	1	3.5	166.2	21	0.9
17	51	4	2	3.6	116.9	21	0.9
17	51	4	3	3.7	466.5	21	0.9
17	51	4	4	NA	366.4	21	0.9
17	51	4	5	NA	166.6	21	0.9
17	52	1	1	3.2	166.6	27	0.65
17	52	1	2	3.3	117	27	0.65
17	52	1	3	NA	NA	27	0.65
17	52	1	4	NA	216.5	27	0.65
17	52	1	5	NA	399.8	27	0.65
17	53	2	1	3.4	150.4	1	0.1
17	53	2	2	3.4	NA	1	0.1
17	53	2	3	3.4	183.2	1	0.1
17	53	2	4	3.5	450.2	1	0.1
17	53	2	5	NA	383.1	1	0.1
17	54	3	1	NA	183.2	18	0.95
17	54	3	2	NA	NA	18	0.95
17	54	3	3	NA	NA	18	0.95
17	54	3	4	NA	200	18	0.95
17	54	3	5	NA	166.6	18	0.95
17	55	4	1	3.3	NA	12	0
17	55	4	2	3.1	NA	12	0
17	55	4	3	3.2	NA	12	0
17	55	4	4	3.4	366.5	12	0
17	55	4	5	3.1	233.2	12	0
17	56	1	1	3.2	200	5	0.6
17	56	1	2	3.2	83.2	5	0.6
17	56	1	3	3.1	366.6	5	0.6
17	56	1	4	3	366.5	5	0.6
17	56	1	5	3.2	383	5	0.6
17	57	2	1	3.5	116.6	33	0.4
17	57	2	2	3.6	349.9	33	0.4
17	57	2	3	3.5	966.2	33	0.4
17	57	2	4	NA	NA	33	0.4
17	57	2	5	NA	366.5	33	0.4
17	58	3	1	NA	249.9	6	0.65
17	58	3	2	NA	333.2	6	0.65
17	58	3	3	NA	267	6	0.65
17	58	3	4	NA	NA	6	0.65
17	58	3	5	NA	99.9	6	0.65
17	59	4	1	3	199.9	26	0.8
17	59	4	2	3.1	133.3	26	0.8
17	59	4	3	3.2	449.2	26	0.8
17	59	4	4	3.2	117	26	0.8
17	59	4	5	NA	216.7	26	0.8
17	60	1	1	3.1	116.7	32	0.1
17	60	1	2	3	416.6	32	0.1
17	60	1	3	3	99.5	32	0.1
17	60	1	4	3.1	133.3	32	0.1
17	60	1	5	3	183.2	32	0.1
17	61	2	1	3	349.9	36	0.05
17	61	2	2	3	216.2	36	0.05
17	61	2	3	2.9	183.4	36	0.05
17	61	2	4	NA	266.5	36	0.05
17	61	2	5	NA	NA	36	0.05
17	62	3	1	3.2	183.3	28	0
17	62	3	2	3.2	183.3	28	0
17	62	3	3	3.3	266.5	28	0
17	62	3	4	NA	216	28	0
17	62	3	5	NA	150	28	0
17	63	4	1	3.2	NA	37	0.15
17	63	4	2	3.2	NA	37	0.15
17	63	4	3	3.3	233.2	37	0.15
17	63	4	4	NA	333.2	37	0.15
17	63	4	5	NA	166.5	37	0.15
17	64	1	1	3.2	NA	13	0
17	64	1	2	3.3	166.6	13	0
17	64	1	3	3.3	199.9	13	0
17	64	1	4	NA	266.6	13	0
17	64	1	5	NA	216.6	13	0
17	65	2	1	3.3	349.8	24	0
17	65	2	2	3.4	183.3	24	0
17	65	2	3	3.4	449.8	24	0
17	65	2	4	3.4	99.5	24	0
17	65	2	5	3.4	299.9	24	0
17	66	3	1	NA	416.5	15	0.15
17	66	3	2	NA	416.6	15	0.15
17	66	3	3	NA	133.2	15	0.15
17	66	3	4	NA	699.8	15	0.15
17	66	3	5	NA	533.1	15	0.15
17	67	4	1	NA	216.7	34	0.05
17	67	4	2	NA	NA	34	0.05
17	67	4	3	NA	233.2	34	0.05
17	67	4	4	NA	232.8	34	0.05
17	67	4	5	NA	166.4	34	0.05
17	68	1	1	NA	1033	22	0.05
17	68	1	2	NA	299.8	22	0.05
17	68	1	3	NA	149.9	22	0.05
17	68	1	4	NA	449.9	22	0.05
17	68	1	5	NA	666.3	22	0.05
17	69	2	1	3.1	233.3	3	0
17	69	2	2	3.2	1316.2	3	0
17	69	2	3	3.2	499.8	3	0
17	69	2	4	NA	166.6	3	0
17	69	2	5	NA	NA	3	0
17	70	3	1	3.1	333.1	38	0.3
17	70	3	2	3.2	516.4	38	0.3
17	70	3	3	3.2	283.2	38	0.3
17	70	3	4	NA	633.1	38	0.3
17	70	3	5	NA	466.4	38	0.3
17	71	4	1	3.2	133.3	39	0.05
17	71	4	2	NA	268.8	39	0.05
17	71	4	3	NA	266.4	39	0.05
17	71	4	4	NA	266.6	39	0.05
17	71	4	5	NA	366.5	39	0.05
17	72	1	1	NA	449.7	19	0.6
17	72	1	2	NA	149.9	19	0.6
17	72	1	3	NA	1066.3	19	0.6
17	72	1	4	NA	1082.8	19	0.6
17	72	1	5	NA	616.5	19	0.6
17	73	2	1	NA	333.2	2	0
17	73	2	2	NA	382.8	2	0
17	73	2	3	NA	349.8	2	0
17	73	2	4	NA	233.2	2	0
17	73	2	5	NA	816.4	2	0
17	74	3	1	3.2	283.2	29	0
17	74	3	2	3.3	283.2	29	0
17	74	3	3	3.5	999.6	29	0
17	74	3	4	NA	216.6	29	0
17	74	3	5	NA	933	29	0
17	75	4	1	NA	916.4	11	0.45
17	75	4	2	NA	549.8	11	0.45
17	75	4	3	NA	199.5	11	0.45
17	75	4	4	NA	166.7	11	0.45
17	75	4	5	NA	1116.3	11	0.45
17	76	1	1	NA	217	9	0
17	76	1	2	NA	566.4	9	0
17	76	1	3	NA	583.1	9	0
17	76	1	4	NA	232.7	9	0
17	76	1	5	NA	NA	9	0
17	77	2	1	3	133.1	7	0
17	77	2	2	3	349.9	7	0
17	77	2	3	3	266.5	7	0
17	77	2	4	3.1	133.3	7	0
17	77	2	5	3	982.9	7	0
17	78	3	1	3.2	383.3	4	0.05
17	78	3	2	3.2	516.5	4	0.05
17	78	3	3	3.3	1282.8	4	0.05
17	78	3	4	3.5	266.3	4	0.05
17	78	3	5	NA	1249.1	4	0.05
17	79	4	1	3.2	466.8	14	0.1
17	79	4	2	3.2	516	14	0.1
17	79	4	3	3.3	349.9	14	0.1
17	79	4	4	NA	383	14	0.1
17	79	4	5	NA	216.7	14	0.1
17	80	1	1	3.1	333.2	40	0.6
17	80	1	2	NA	116.5	40	0.6
17	80	1	3	NA	316.6	40	0.6
17	80	1	4	NA	566.5	40	0.6
17	80	1	5	NA	649.7	40	0.6
18	1	1	1	3.4	NA	16	0
